date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:23:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202017%2010:23:03%20GMT	http://localhost/mnazportfolio/portfolio	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/portfolio	(from http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/)
11:23:16	146214/146214	---M--	200	added ('OK')	image/jpeg	etag:%2223b26-55bfa96759466%22	http://localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Facebook-Page-Main-Logo.jpg	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Facebook-Page-Main-Logo.jpg	(from http://localhost/mnazportfolio/portfolio/branding-design-for-premium-store-facebook-page/)
11:23:24	128402/128402	---M--	200	added ('OK')	image/jpeg	etag:%221f592-55bfaae8b0c35%22	http://localhost/mnazportfolio/wp-content/uploads/2017/01/LOGO-DESIGN-FOR-SPANISH-CLOTHING-BRAND2.jpg	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/uploads/2017/01/LOGO-DESIGN-FOR-SPANISH-CLOTHING-BRAND2.jpg	(from http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/)
11:23:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202017%2010:23:25%20GMT	http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/contact	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/contact.5b.delayed	(from http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/)
11:23:25	147169/147169	---M--	200	added ('OK')	image/jpeg	etag:%2223ee1-55bfa9e1ccc56%22	http://localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Facebook-Page-Post-Design.jpg	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Facebook-Page-Post-Design.jpg	(from http://localhost/mnazportfolio/portfolio/branding-design-for-premium-store-facebook-page/)
11:23:25	55078/55078	---M--	200	added ('OK')	image/jpeg	etag:%22d726-55bfaaf54cf99%22	http://localhost/mnazportfolio/wp-content/uploads/2017/01/LOGO-DESIGN-FOR-SPANISH-CLOTHING-BRAND.jpg	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/uploads/2017/01/LOGO-DESIGN-FOR-SPANISH-CLOTHING-BRAND.jpg	(from http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/)
11:23:25	7132/7132	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Feb%202017%2010:23:25%20GMT	http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/twitter.com	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/twitter.com	(from http://localhost/mnazportfolio/portfolio/logo-design-for-spanish-clothing-brand/)
11:23:26	173/173	---M--	200	added ('OK')	image/png	etag:%22ad-55f22c44df3a0%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/colour-patterns-website.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/colour-patterns-website.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/css/styles.css)
11:23:26	196380/196380	---M--	200	added ('OK')	image/jpeg	etag:%222ff1c-55bfa99b961c3%22	http://localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Page-Facebook-Cover-Design-.jpg	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/uploads/2017/01/Premium-Store-Page-Facebook-Cover-Design-.jpg	(from http://localhost/mnazportfolio/portfolio/branding-design-for-premium-store-facebook-page/)
11:23:26	2070/2070	---M--	200	added ('OK')	image/png	etag:%22816-4de57cb77f500%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/pattern.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/pattern.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/css/styles.css)
11:23:26	1235/1235	---M--	200	added ('OK')	image/png	etag:%224d3-54af3888cf200%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/section-divider.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/section-divider.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/css/styles.css)
11:23:26	7132/7132	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Feb%202017%2010:23:26%20GMT	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/color-stripe.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/color-stripe.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/css/styles.css)
11:23:27	5703/5703	---M--	200	added ('OK')	image/png	etag:%221647-55e051b6a74e8%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/MrNaz-LogoLoading.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/MrNaz-LogoLoading.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/css/styles.css)
11:23:27	148/148	---M--	200	added ('OK')	image/gif	etag:%2294-3e957f94afe00%22	http://localhost/icons/blank.gif	C:/My%20Web%20Sites/mnazportfolio/localhost/icons/blank.gif	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:27	216/216	---M--	200	added ('OK')	image/gif	etag:%22d8-3e957f94afe00%22	http://localhost/icons/back.gif	C:/My%20Web%20Sites/mnazportfolio/localhost/icons/back.gif	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:28	4668/4668	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202017%2010:23:28%20GMT	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/?C=N;O=D	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/indexc052.html	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:28	4668/4668	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202017%2010:23:28%20GMT	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/?C=M;O=A	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/indexf8a0.html	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:28	309/309	---M--	200	added ('OK')	image/gif	etag:%22135-3e957f94afe00%22	http://localhost/icons/image2.gif	C:/My%20Web%20Sites/mnazportfolio/localhost/icons/image2.gif	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:28	4668/4668	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202017%2010:23:28%20GMT	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/?C=S;O=A	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/indexbfec.html	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:29	4668/4668	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202017%2010:23:29%20GMT	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/?C=D;O=A	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/index30b5.html	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:30	3058/3058	---M--	200	added ('OK')	image/webp	etag:%22bf2-55e0523f9688d%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/MrNaz-LogoLoading.webp	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/MrNaz-LogoLoading.webp	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:31	8581/8581	---M--	200	added ('OK')	image/gif	etag:%222185-4e545e054ca80%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/bx_loader.gif	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/bx_loader.gif	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:32	19989/19989	---M--	200	added ('OK')	image/png	etag:%224e15-55adf7fadb460%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/MohcineNAZ-MrNAZ-logo.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/MohcineNAZ-MrNAZ-logo.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:32	2806/2806	---M--	200	added ('OK')	image/png	etag:%22af6-4e545e054ca80%22	http://localhost/mnazportfolio/wp-content/themes/portfolio/images/controls.png	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/wp-content/themes/portfolio/images/controls.png	(from http://localhost/mnazportfolio/wp-content/themes/portfolio/images/)
11:23:32	7132/7132	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Feb%202017%2010:23:32%20GMT	http://localhost/mnazportfolio/portfolio/category/design/contact	C:/My%20Web%20Sites/mnazportfolio/localhost/mnazportfolio/portfolio/category/design/contact	(from http://localhost/mnazportfolio/portfolio/category/design/)
